0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3839826.9737946177,3720609.6804819675,2745254.058620837,7255923.955501021,3524161.083005011,2434164.6131225894,4772504.159397223,2475613.810978419,2629282.999031938,1954586.1863132128,5042813.982198079,3269177.7517464785,2889024.1277644644,1814169.3184062177,4175436.909462694,2371793.8202110683,3238769.3979771556,1938453.1490582142,3009422.6596452557,1426692.5436298633,1300387.7190406213,4906369.356936959,1362480.6675377914,2249754.050223847,3090572.684729567,2336825.997185529,2935780.199919063,4118381.221194396,4021801.142493978,5818822.12164194,1851224.2333193999,3199960.9164870335,2874949.715587904,2422025.91711913,3404492.2404074273,1939150.524506847,7422892.0474124905,2697088.121687569,2737293.2401839383,2643040.8198526297,3738523.6246776152,1917994.634800506,2169716.9044975885,4170845.511944893,3085790.0771581996,2841580.356599517,3339236.859563688,3114409.950255219,1855710.2963744458,2429204.332760753,1416250.146311208,2751576.062446544,3497939.319040986,2553490.545256939,1409534.3970166773,3062300.9688505884,3284526.8475703346,3400915.312698829,3296852.3208872136,2279332.3827265203,3410618.0268971403,3589208.062691096,2953790.8640700816,3564758.6824452784,2779855.3999861944,1601416.9468628601,2358125.4754120884,1670846.865321547,2674888.094556178,2409917.563321814,4006807.5181278177,2722415.7269233977,2585881.955266613,6446389.25908343,2945433.8291940703,2706839.531270159,3850915.0699593425,2794755.2785218665,4097466.5498865247,2516644.260871545,2566351.9590532426,3351546.1989070717,4132637.3156955773,4581144.856932957,3190158.5982015785,4404764.356877015,2778315.583972357,3617166.6271217,2628707.777103052,1580423.5231652898,2219609.0048061237,3107926.5837131375,2056726.8461357963,3419106.355249326,2531602.3695242563,2181822.085061429,3392283.5777705647,3211526.7727553407,3512346.6365036094,2194397.36731938
4063982.150313611,4276586.286485639,2684879.6274558827,7566312.943320758,4297333.543164062,3304726.31566648,4319118.574636764,2975027.391186717,2699302.3310647225,2280561.4244357836,5630061.7341056885,3584283.698850153,2669915.3732172856,2215733.791839081,4779121.038722753,2966558.6458419273,3123937.6035156604,1935157.3826262373,3638435.167022052,1625642.7609817071,1401867.3767342118,5732160.386219026,1522844.733353955,2341720.9747523703,3583236.9156520884,2365262.1496824017,3581221.951519351,5541404.266380613,5055432.062739077,6067640.538166492,2159304.7334131524,2844510.702813236,3409587.867398512,2845056.9443606865,3738624.216182771,2206002.38282425,7537637.134508226,2935518.149979273,2983521.236731114,2777434.517027153,4160389.6320711244,2291787.5406331904,2456079.598199308,5448423.560698247,2861809.625853363,2669971.631017254,3245943.0186054977,3118214.9872833397,1889551.9932782396,2666731.0801094784,1429374.9711428971,3204696.126783656,3428107.7902531386,2584903.3593925154,1393154.3048817592,3138533.6806510724,3723666.4153062217,3640205.9616522696,4061225.519341982,2470981.8931044904,4054623.323640122,4215475.760236604,3713861.368137937,3832663.924087886,2928112.450917296,1875822.3894657593,2645320.81252994,1980927.785217829,2899282.2503353255,3070890.958444884,3622560.94894694,2901751.4394237604,3465450.2851680266,7332607.689778085,3299928.1361088133,2668860.8816322843,4642354.408945817,2985934.379387879,4164172.0717637716,2452459.789666732,2593273.7720448514,3951528.2992982874,4377053.333876544,4103806.21344179,3321177.789708411,4899637.445618886,3122165.889225172,3968049.4738219697,3499251.9696479677,2155663.747343717,2898244.293467986,3703639.1534834066,2150342.330372151,3623225.2567106416,2486919.2638584645,2530583.6761237686,3741027.1646088893,2865978.139619261,4022737.408418309,1871180.193934705
4195264.557139066,4681938.042774328,2999096.3658251967,8020282.790771671,5020530.752409373,3735207.2819289193,4542156.864527281,3102786.8977764165,2373433.903154663,2302346.299871918,6549204.260014428,3602245.0051271543,3183119.4351761946,2997501.3827621434,4115119.5342179826,3021992.38921534,3686880.605925897,2323645.507931102,3998471.193548571,1766112.4404858912,1542653.7285811522,7650045.878573126,1905767.151746668,2799628.915841433,3966496.4109694315,2564048.9199213246,3534256.0499263993,5664910.057954094,5962961.48747359,6565192.031642954,2112739.171431242,2788195.559255783,3728523.676729641,3130707.4222535235,3505180.4637243054,2625181.452533904,8184980.334948493,3024015.619955107,3307411.7241256246,3485764.423507591,4441257.394792166,2536836.8546445016,2908670.5849249396,7020273.309536112,3267526.5003694566,2706956.1533482736,3699509.541453846,3299632.0447369576,2235000.979105207,2727552.058680038,1621935.7411147263,3373287.198000756,3778475.2019099165,2713680.164679461,1455372.2162896837,3380602.106148745,4211555.897850719,3489030.3358627013,4491424.249571657,2666315.1088773776,4688376.694499937,5009913.239483606,4702592.050381599,4312102.0576892095,3218897.659401275,2009143.1831626077,2925239.1261926703,2071371.6705180742,3080395.214317904,3099521.345312183,4447985.707584475,3013413.017435899,4288941.910757738,7076993.696735293,3969931.3223992595,3256482.064634296,4553140.532758558,2779928.5599823394,4119064.382319267,3235595.270249452,2828198.491888832,3857451.817301214,3863462.9279738544,4737340.302975676,3641536.941255563,5544286.990505412,3685817.469635605,4076590.7944454085,3805372.8205783367,2116634.9678744175,2804736.410722322,4091237.3258931814,2405601.2438858994,3816443.953149167,2828172.0988410427,2491796.1608556826,4231283.336421612,2888869.100417423,4184053.217697271,2060558.3652182664
4980901.688790991,5069203.166589991,3437315.8349920195,8508605.88893113,5352588.112162246,4134569.764203216,5060131.182356524,2834173.9365665,2343458.0811307523,2399328.1239523296,6470054.330855581,3557410.0981459203,3351081.641572766,2980010.3156441357,4189996.686255593,3381461.5767781753,3668818.364170378,2898404.1606220147,4534907.750624089,1903472.1749621774,1662761.9579280147,7127668.554872899,2003128.8936398926,3135890.877045482,4962875.644467793,2677686.8515621955,4204508.957791789,6691949.872460299,5953253.556979683,6911292.928630512,2160123.691028785,2891159.614675449,4642421.657874456,3303288.264717917,3187257.5553349396,2757153.7229178576,8531341.682267927,2984718.0804714384,3567051.254135602,3409095.4066724423,4315918.07875193,2608206.7799828174,3493792.9850509055,8085467.376484899,3487231.340152569,3135103.4101558747,3913804.221266403,4051448.0325705577,2409428.3328550337,3109575.3103343146,1852259.1933823747,3681825.3797067166,4340011.200097091,3001521.498001007,1583632.0928979914,3326413.921204351,4551214.810917577,3546925.0649247337,5144643.768115582,2489815.3385488666,5303738.434522278,5095636.806348606,4535807.424241101,4337202.23405329,3795255.1757853637,1956813.3553626374,3119052.3554850714,2294301.386495325,3846067.701568553,3450133.3555092686,4989021.111773476,3290556.0011231294,4774065.990719958,7824195.874455789,4485850.776919064,3670614.583925502,4659701.21579164,3268658.587228733,4086971.445288139,3424911.8926148247,2960345.158697651,4647789.9112177435,3926228.11132487,4970270.114981788,3637480.1756219016,6228628.459907322,3977006.0706046866,3913483.25554954,3545565.6178177414,2690926.3465985497,3319168.014185042,4694838.085582315,2333302.2071518917,3779223.5050851507,2631362.742993042,2826384.746121525,4318312.714312063,3271245.6556702536,4165783.7416217765,2103896.3959942637
4997338.129681336,5285367.046508691,3679132.983372577,9086908.294847455,5526374.370470936,3945331.0878445893,5502041.985946821,2872706.2265781076,2282625.227919517,2678635.3534289654,5761470.330711609,3848937.7688872423,4261122.277593837,3493217.2329788306,4675357.756001733,3680887.0561229875,4213694.746272525,3000182.9227176146,4974882.998953858,2127114.3485241886,2166842.5504958075,7637341.198079739,2387866.322054214,3717023.0101674204,5145142.942443372,3009888.75698581,4312606.523894701,6749251.902063103,5250976.029835062,7362582.786431522,2514010.157226651,3440716.6308379727,4759847.814965815,3397848.021565666,3812465.1153170276,2750052.901528262,10217401.748163106,3488658.730513223,3773317.6910131094,3612822.5231060935,4402467.784834219,3352049.63475503,3789409.2885150756,8788896.913323877,4295251.5692019565,3362849.4836594565,4280319.437436516,4506386.067958999,2723156.586856388,3757326.8363503614,1925042.331824176,4323883.824564879,5147500.014978692,3244472.9358215067,1737968.5921377193,3683944.8986442923,4649226.494845394,4032722.374983898,5196001.51680479,2724125.2594677317,6385207.259742387,5580055.523559485,5247679.894502351,5449298.655922681,4303504.341430985,2164600.2618990703,3458950.834382163,3286197.780046885,4448238.923144414,3874899.2149060955,5690790.318980504,3261570.258543955,5264573.633073034,7994362.320584636,5495795.366277032,4049000.4230694175,4844237.703104934,3388865.7648475617,4442595.198063101,4051529.4649252486,3073062.651211312,5390020.696502013,4381350.050082583,6037099.065850263,3947649.243105344,6023146.721542835,4378249.459321133,4718008.85761068,4203899.210963946,2952279.416351407,3009838.0098035135,5979258.113522605,2596399.954029446,4349580.285089261,2836904.1964877765,2903465.693123764,4755709.587029256,3368540.695130368,4767830.846021629,2134452.3425709223
4976965.977808821,5256612.912278656,3833634.814867997,8979152.784807637,6420029.787223133,4507161.793139537,5948093.57959866,3178590.568362869,2316319.945656381,3394347.8930041404,6495045.875126654,4164543.9631208424,4718308.56840589,3736247.0172591535,4458006.9695388535,4473990.409494292,4480331.975721149,3308498.2282689544,5215458.650826516,2408466.5301808286,2245577.6144144563,9269093.53178471,2600440.857025403,3618771.2031881264,5610815.967714331,3088571.3746785964,4795740.114309717,6179874.913605877,5251082.786943095,7509418.6294222735,2831193.8011815357,3726500.1481147297,6347915.543367431,3548015.970309613,4360532.686032644,4093103.6165979,10772812.286987089,3827014.187167511,3668292.722209618,3979191.67245327,4501786.653044332,2938116.9194481284,3920554.495947369,9449412.056310205,5191971.309603166,3678020.126588818,5373378.716328023,5075451.908599484,3161761.4324186924,4094141.485361922,2170790.2342734276,4722530.337340388,5333707.171372617,3462655.849285579,1922174.4338513112,4520657.020681679,5629644.829504948,4914754.544126866,5851951.828501686,3287502.5087126945,6687875.678139655,6634386.068906775,5937496.285130742,6357233.586733386,4344496.998429205,2392732.075484057,3231630.435147388,3519260.0034771585,5382767.5524903955,4089381.7930245893,5606890.118362001,3595690.9445174946,5468145.116798668,8285520.52408438,6254960.3022774,4193019.100935207,5824612.880603427,3371222.5202368186,5421727.687623828,4528281.564363036,3363898.1718388456,5432295.760597235,5923871.317003293,5680942.296499853,4362493.016876931,6434290.212414676,5135757.912984807,5224313.37777254,4856939.962439828,3480559.779439598,3001196.1386343804,6165625.362620218,2977674.8180451086,5263953.029386101,2695580.7165580946,3235863.925681826,4576929.209109981,4092630.960460859,5484807.883962152,2220597.2397776004
5034689.756514212,5242556.740137123,4172970.8843115005,9544793.736518357,7062659.2389834225,4651679.369410636,6822299.577297196,3178809.953280853,2433936.20078242,3528275.5265177255,7026136.552754514,5086136.000999024,5447639.908756595,4405357.742490828,4784441.918443486,6041594.459923606,4452812.864800151,3317122.334090921,6055390.34353178,2730391.346026456,2774953.9057226544,9729372.970814165,2609130.6256343117,3911990.13281525,6635323.63206348,3215201.214547069,5732513.923406279,6480658.766016405,5690935.44668497,8962989.649661772,3076294.8443980515,3758043.9282551305,6112478.968011921,3949628.271721783,4640601.080798512,4433074.873662822,11088247.017130833,4524883.526974425,3915496.6290838094,4103164.734592695,4373050.140385057,2932482.5171863073,4338331.619876683,9240584.59514821,6405061.678708695,3578156.6252400773,5632833.9420324415,5151221.7785055,3836462.5771513274,4342210.478899052,2365379.439287564,6777967.790001601,5488205.256612757,3519630.3301733267,2129092.1558389906,5186790.565057629,6880541.054386398,6588061.2074165745,6224284.571385331,3703867.004457838,7094265.841818941,7274506.394842055,5956552.890974941,6855927.310740676,5187071.42015391,2680995.5315812854,3463131.2007692857,3938276.035331905,6854891.444478994,4406709.803100303,5642026.188999301,3779833.360348787,5895316.312627512,11012038.940304998,5908378.560405612,4500222.159587468,6275707.857981298,3923309.77775805,5096983.298344336,4776613.9873380065,4678394.286026796,5362348.887075299,6284881.218901294,6649888.85430076,4456585.523348741,6968317.731719617,5164818.064022142,4995827.210619215,5250142.690423254,3534012.5128266867,3423907.1130316174,6834636.665612471,3058740.1490751924,5370865.849049199,2983921.1869864436,3581567.4122227533,5297307.536919516,4952359.607110428,5748255.891415101,2442341.2432257617
5078238.846622822,5562020.844638583,4870780.528772482,9262623.874037884,7600759.842389463,5249854.767204451,7745250.06467608,3261054.5083414954,2362286.3983217156,3975746.644282557,7632293.186784537,5318415.9392998,6260388.937478466,4768445.179313699,5945544.8549742075,6504916.639008591,5075271.6820033705,3355042.7222259445,6745245.153754405,2685351.8385556047,3703363.954341546,10690226.259829551,2794537.322345492,4054004.746867238,7528653.339528161,4363065.479154512,5752395.347039611,7059134.8023694595,6317169.342486181,9169823.91906528,3428171.7030348512,3801951.0863244333,6235724.350551983,3607723.1121606934,5164148.748025543,5719924.722364188,12920590.959831603,5452119.750554944,4140784.5260039344,5055547.529045465,5093571.3762136,2845396.306477606,4491443.814490771,9920250.004511017,6857929.162916728,3684697.9680916606,5721614.739592799,6561066.4409999335,3860581.2406836883,5579861.4931337675,2462851.5792385307,7060029.280968648,6221783.258391288,4182549.9564182423,2157221.726629925,5041500.383810088,7052615.328820049,7562580.510634289,6780248.291368395,3465092.5714922682,7266393.138828267,7411268.427451058,6372648.904739199,7524117.284859201,5696296.161404899,2712174.543094279,3457211.2982226457,5132191.674870306,7859849.744046235,4311278.997995748,6584633.380302689,3825297.8292006366,5921311.215952222,11652914.81563915,7271479.468283651,4609775.693443767,6795061.755544056,4285572.431206549,5935863.140347733,5464738.417320717,5229901.965194745,6558912.640649219,6595664.015801667,7082759.480242729,4736804.862520085,7808970.340271233,5452035.554086189,5186386.819161045,6393371.759075754,3633424.8869655826,3897226.264529449,7158481.713818367,3336317.3609723323,5729217.0871546315,2969171.7286801324,3698887.2800416355,5163386.920123528,4846783.463130988,6550978.895090788,2864133.792361505
5922591.657965804,6158470.215990475,5234698.336391615,10710604.703276763,8623166.347009188,6443353.584414071,8478848.95387725,3075359.8455068967,2215166.647935863,4043684.388030492,8092680.967609083,5649856.92452886,6067799.475183915,5523304.6379621625,6391160.957310223,7263894.549129052,6043134.951107472,3885460.506951386,7393519.08861983,2808551.3718958553,4704892.277542559,9897040.892625399,3577382.1777091515,4353369.032650394,8346065.771100914,5230957.358733602,6384639.27627057,7941576.0243919715,6145631.984695949,10691549.80569755,3998584.2714573327,3695528.088322886,6462164.29237364,4141409.0188470865,5113479.951163002,5816418.494724685,14947418.1733656,5461991.252981889,4242375.709420286,6186229.228352696,5851447.622463202,3207692.612594929,5493225.681796124,12101020.36567877,8014291.905426031,3826748.9806987722,5623010.399974825,6820521.269924009,4399777.545710148,6020926.754599329,2966590.9497056766,7802277.805077799,7293969.416063985,4795902.707119802,2188590.8336930755,5261032.434357664,7889573.883445777,7727096.944602804,6689143.257324966,4121269.258336805,9220905.153244605,8780847.026463402,6833625.616563706,8828022.842748845,5986269.256265013,3292314.400959822,3582000.3851293297,5361451.99085451,7844139.223144892,4684874.45763785,6738865.88502034,4157702.3073007884,5682645.66530229,12686228.097994817,7304998.535137808,4746033.02195286,6281956.523359893,4282920.515941134,5779013.542419611,6498588.943009493,4768480.44896306,7653743.960737635,6859222.787489224,7556719.138331493,5842104.646877762,7885142.847470123,5453115.462275617,5394737.910984761,7118262.634854307,4020788.1684579104,3965771.872272472,7090176.0574582415,4077862.540104719,6236531.28283927,3455283.6404518094,3941833.9475118397,5932496.653509552,5691414.369194284,6720214.2349424325,3115809.3478609533
5762388.934602025,6576091.611155581,5371838.462337059,10841680.111372411,10447413.379895274,7887257.827149629,9913599.742237072,3562683.588807429,2746734.732590731,4907321.9376150705,8199413.477320903,5957760.5654440615,6716791.558231161,6001076.020174712,6820254.109021958,7695301.71543314,6296838.697237627,4068021.522789312,8304589.661975246,2862661.363998377,4883175.344178145,9943360.897975745,3924525.3177276463,5145946.611030349,9354168.811036225,5758811.684800893,7550736.650745439,8749644.777194642,7152298.909626212,12555805.837651893,4637294.660504623,3814844.5485911574,6922091.618034263,4427283.131783311,5357297.814742605,5792706.615072252,17921062.019220892,5611195.882866728,4687947.276254003,7168345.927893728,7124453.016575355,3444197.850045747,5633613.153618212,14895652.975757923,8382829.743229108,4302547.124341415,5989776.008253163,7213409.595201295,4352408.043291201,6330360.866923417,3495481.042008089,8560814.829423167,7321411.024854927,4493991.3945257785,2202436.9400261384,6336346.135496314,9311060.863035467,7009754.554909257,8073323.726339553,4555609.296213037,9588105.777174328,8869693.763936989,7219654.352803081,9628843.641725173,6542075.470306086,3641279.7408461245,4030900.528945458,5002723.520834052,7312483.282821994,5158683.381843057,7030748.313191602,4028689.323200787,6393526.182451178,12963028.642112322,8148356.603211302,4947688.851434159,8089275.029552337,4443863.247878774,5907400.915268394,6977555.337204426,6382738.84593697,8033523.189172633,6545630.747003125,8196764.466842548,6599180.935077061,8643784.30906477,5767123.730237791,5861282.880526776,7627387.070803173,4824957.733051215,4628015.394839838,6903600.097647539,4145601.188686068,6380106.584247493,3954707.9909790754,4401628.130952987,6724857.446542584,6489953.218785607,8533151.963132452,3203973.802378539
5418552.890313854,6840375.174358673,5791268.40348978,11198866.881366132,10661265.565082897,8683889.286901588,10265713.60468442,3806905.585860394,2888660.5063882647,5030195.835693503,9317539.530919671,6730431.962628039,6770878.2657125,6212653.025295412,6589086.696011436,7508757.869716493,6195603.258114906,3360025.593480099,8519512.903292587,3076944.769082397,4602687.118818883,12010011.394915026,4222086.048825034,5364682.7232720405,9227037.958763814,5805047.095068575,7984475.719353614,8705865.038357114,7030074.851839393,12809811.012530869,4544036.892036261,3908654.5795658226,7875020.980447551,4245540.845491307,5351864.578351837,6067959.06135586,19870176.815217763,5207445.971687783,4900991.017122846,8669976.81100193,7626276.319197092,3511144.788054527,6040941.501577284,14243006.059287235,9735559.36945752,4298064.611132661,6897208.147288387,8236775.826525804,4044848.8884635596,6354772.49200851,3343571.227175178,9090980.529506225,7426293.452123646,4958098.810486054,2346611.96076191,6212434.4775012415,10409700.094049722,7491562.471057574,9909897.166728348,4581107.601331706,10762158.493307434,10310811.30470173,7035721.34166434,10584709.600779012,7192715.445656437,3760412.4352842825,4280434.164477355,4672112.187762349,7685384.878007568,5433364.743567245,7378497.840729733,4289540.395772483,6907158.934916429,14786011.509782113,8356307.483831987,4546504.131737153,8898580.408670373,4469593.998309904,5739023.930954466,7020939.227139261,6046195.180513851,8469276.84551524,6431271.659487498,8410235.56085808,6705993.470291598,10727327.65385075,6434956.652175322,7022564.138920568,8359575.520301294,5505782.116566983,5227022.52557567,7005151.200189939,4128614.4892636845,7211675.98883354,4397371.925113568,4749794.477219472,6708275.756170347,7574124.705736086,8541025.648406753,3425606.1824847665
5797465.390257927,7523585.283676622,5720162.811434342,12683785.466203671,11053183.469873525,8355283.767388258,10946439.703868356,3867419.0284623858,2750134.795962278,5333672.194871434,9739587.439008247,7359922.590724919,7077384.861886913,6375732.333798918,5869715.681355979,7937528.680038737,6750547.571882567,3207026.2230141587,9618187.511376528,3131134.755389206,5551870.656757431,13157229.140556285,4105084.319674071,5998726.786225942,9254738.975935113,6055727.155471137,8627036.10039559,9714653.419433452,7052075.41614883,13409418.93893086,4919309.32633779,4034949.5282546477,8950208.268359238,4422068.002353293,5663796.01023628,6176901.692595705,22069334.797340184,5983291.113932798,5172088.877540585,8904664.646546708,8456394.672110025,3550712.25144987,5443680.017672803,14033408.098744769,10451722.035500918,4481599.39239876,7817126.767710293,9558869.9011999,4239818.532633876,6330731.206367761,3531830.2873514276,10140971.513513379,7327904.462914854,4873873.120265007,2720433.96147561,6194466.202384695,11712419.268414492,8902889.906690989,10923684.12253221,5259776.172108473,12134544.056504508,11763080.057654135,7578733.6702458,11193094.244097378,6491789.060077617,4471080.670406177,4319859.257055577,4841327.132675687,8115123.953998402,5557229.575177579,8411316.724490093,4802040.450593276,7780021.615821379,15354122.728205191,9085554.421183398,5032305.330498945,9616635.318357002,4810215.378516791,5574690.434473248,7217192.038934715,6535728.6457340075,8665982.245270137,6946409.33464981,8112803.050048135,6652694.531282858,11112963.715627894,6275031.577828385,7322699.885543367,8451089.596263077,5719054.1867037285,4715772.137462304,7633365.16997233,4155561.7294063168,7499924.882425614,4716757.018023088,4452192.376782216,7070689.9049576055,8386402.392733885,9777346.501883045,3399162.6495271563
5515912.1736684395,7093960.235171094,5780870.223127754,14421293.02712053,11419934.726348296,10489536.44360185,12283360.385959148,3625098.2322364254,2805605.8643495385,6049868.293333843,10855017.733173795,8521039.534556296,7250711.588617701,6128603.219641818,6282461.403867684,8421781.789616965,7316564.480349607,3373802.230203375,10450556.483653516,3124465.3233395535,5385496.711524259,14637047.894352518,4406886.065799972,6145522.44159863,9253237.321264632,6351258.5329445675,9380840.952411382,9768652.589036075,7021976.9418638665,14768818.288439851,4984855.151361337,4056615.3490669373,9833263.291658862,4624112.211554661,5716309.704089787,6588958.060973305,24161396.38767572,5369966.15503085,5288702.038096601,9932219.651803065,8832698.457306754,3993775.828372348,5945628.475294536,15224604.365713047,12829692.19383774,4530370.517146566,7763757.1109428685,10415207.096436985,4473294.8052034825,6057046.685807072,3608035.8211426726,10487283.021245698,7591035.925875135,5552704.60070003,2499701.432562603,6279832.228263216,13415124.55722741,9776577.748046555,12182991.125574935,5541067.6398251355,12503970.836743403,12626151.748357303,7860025.51942423,11686944.523868304,6665050.949500624,4504923.724705201,4420021.425659168,5895678.963469427,8084069.628054444,6483625.006631631,8829055.479666956,5251958.276999408,7380026.3670648765,15061352.139220553,9571468.171546213,5453125.580637164,9184165.837939164,5039416.476318444,6242643.250709156,6867722.83728743,7063960.403288772,8367366.757898143,7141131.2017639605,9748738.195953842,7264758.86321556,10900338.451078704,5806357.0141784195,7377301.019566806,8528777.756616052,5246509.761556985,4423824.616605874,7188586.60361271,4373695.722801438,7363815.996871389,4907081.276971862,5217696.142023442,6799216.389946209,10047857.702671297,11687203.293748759,3763756.3744085943
5975301.415146267,7655339.09246273,6718370.477345303,14677897.807147779,10943116.297858879,12751750.097142357,13428687.546403456,4233981.866442285,2902317.096219388,5576247.192427104,12025665.7362395,7984344.102433537,7869973.209366929,5765025.725650847,6520701.5760936495,9160152.373226117,7972215.37910612,3103360.4839136354,11045161.933691598,3360723.3038115986,5774678.122198235,15758632.192020305,4215228.956730176,7139400.846746243,9802984.60039162,7069812.478980729,10669583.57605837,11034258.93399335,6405067.061736947,14636092.225504562,4503881.119480946,4151719.3417473547,10396581.733055865,5005807.155176934,5926686.777833529,6728884.792773222,27563448.722360212,6294012.740896355,5456263.219943203,10385220.030423578,9293148.633201268,4077339.367455952,5899581.394024551,17699101.630599845,16382205.417121235,4252598.453081809,7986787.3220039345,11562681.847201074,4415804.286535857,7403676.307895381,3783497.4942226876,10508612.980868278,7426069.003352238,5527357.657719719,2551187.820724261,5962447.911348535,13234757.477052297,10072692.095267393,12545521.987576816,5899941.476053176,13616247.901492797,15005581.919016615,8356613.699645223,12306804.562328508,6296181.905931837,4747065.884988076,4983132.586580817,5429069.802858271,8726518.532204134,8287020.051549586,9426521.198332477,5219326.511518689,7460243.512274627,13460135.282485973,10125059.585622173,5930910.248421486,8830661.312311437,4880922.336730562,5685569.35438806,7585853.225494565,6488143.572770562,7963980.603729707,6950545.668398036,10269407.427926417,7647209.318740494,10597859.63238806,5290297.148608459,7539785.976624001,8291916.389105327,5265498.867641068,4505982.7651751535,7585742.95178579,4209810.55528391,8084503.048830375,5080347.702516967,5478990.382866027,7531747.781484008,12337191.379198965,11162677.793907885,3830662.541499695
6401943.984226185,8318492.03274158,7068374.79559988,16023485.593696699,12111428.119896729,13523665.143754583,12975288.545407243,4530793.429848967,3127585.372216814,5589360.211017013,13312209.288716743,8501454.601562455,9398105.65670992,6109508.375116019,7231735.215826758,10079462.59685438,8644838.775005095,3063194.400718581,11295762.198041873,3255276.356632657,5564224.930033087,15833898.156074759,4550057.466908607,7926773.817479049,11405688.431309354,7807023.0910172835,12081284.717816304,11923965.862468285,7426847.898069354,16126537.30669852,5163730.54089366,3985578.9599481057,10987054.910344316,6261512.432481765,6695115.742117817,6775365.4511116035,28416994.438997112,6176888.629358299,5985259.752632005,10904361.579352371,9221951.225748902,4274073.767883729,5943219.699796945,16763029.22368852,17198887.87163793,4344645.861853002,7494286.687503902,12008288.220947102,4708165.551486809,7459693.036988403,3804937.9160787575,10477204.411066905,7791663.831872646,5561141.527218517,2992832.3379892837,6110310.681629734,14990717.98871335,10887378.91604555,13426349.797460722,6394750.268994298,13400021.459257178,14108527.575916674,8947982.657751463,11828613.770832263,6939350.518097483,5331422.5646177735,5228376.9917465905,5511206.032872716,8208901.092817407,7453515.809258398,9458197.214035962,6083419.991818357,7483172.993467783,16010617.971391369,10875794.555779371,6475979.83638929,9454930.921316607,5186188.222882924,5434241.126359653,7925812.118254345,6326356.833489959,8083687.474236315,8324980.166885382,9494190.687408298,7895561.570919387,11037928.374895021,5263184.474952379,7746440.054218544,8940057.905403268,5609777.598959295,5147859.800570918,7968376.57413598,4276398.348998561,8431739.992381053,4982989.406561211,5875579.038740701,7995226.900046421,13742260.65179576,11277397.6094418,4111106.197593583
6173399.483430104,9007885.339055056,7819542.445271807,17888060.45708966,13705944.521694005,13086177.185434427,14342261.33823946,5498439.408261928,3181053.382597735,4996184.649322435,13788566.605549548,8645324.067327382,9815327.545610486,6520720.458774509,7515502.15927053,10261995.78248577,9513092.53387414,3355449.3645548327,12806607.895867486,3079664.2121125665,5670975.545799112,16136016.233514111,4424598.093259025,8210453.095050635,11652740.598095894,10472481.57203498,12286041.42327507,11931133.218900636,8552025.897114364,18148242.401159476,6011633.278640036,4976391.465953505,12557651.61964059,6388209.228814725,6722724.339782746,6743479.001831593,28698858.952364508,6473979.584822021,6276236.644735169,13893272.406115534,9954392.648248032,4749139.686481578,6042057.6863165805,17607518.96932017,16912763.30633264,4439763.070392523,8254349.30938543,14560941.518095778,4715780.132309901,8396336.589566099,4711746.477472743,10477089.352750383,7304771.7478687875,6196512.2562815705,2928313.176439275,7144011.331002234,15960889.37402069,10427974.72596702,13285678.599274984,6938994.919724731,14557499.723503482,16788469.717016898,9147338.104772065,13351405.51117648,6880775.444996527,5019888.285422149,5078937.615734367,5783796.223176206,8893861.480608005,8454092.633956155,11194289.341796558,5498808.258284868,7937692.141740013,15847444.472993545,10139067.975951266,7111054.110550437,10046165.539949995,4918984.450213021,5151501.057469144,8108842.304334743,7416063.20703372,8753100.819349738,8349894.795395199,9088185.098140756,8253480.65210207,11098162.529907934,5288814.3992679175,8222875.123211049,8420580.982938718,5549203.129592652,5588483.449329285,8528314.998332389,4497294.011121564,9211755.066171039,5612166.064035021,6561697.606309921,7574564.396586765,13630644.515548103,12303585.982176818,4922414.04911769
